word,chinese_translation,frequency,review_count,example_context
minimum,,3,2,"review_53ff5143a41d862350d136a5 :: We quickly established that booking a flight through these agents was going to cost a minimum of $130 each (around £80 in real money) for a plane trip, and substantially more for a helicopter ride.
review_53ff5143a41d862350d136a5 :: If they don't have the minimum number on the day, the flight is scrubbed.
review_d4fa1a7a54b252b2583388d6 :: As a minimum, during all the pre-flight safety briefings, Taquan Air should address the safety of passengers while they are out of the plane on the float over deep dark waters and provide its passengers with life vests."
moments,非情感/中性客观词,3,3,"review_ff7d45e6c2089a81ec29f19b :: The flight itself was spectacular with sights that pictures simply cannot do justice and the chance to spend some quiet moments on a small island in what must be one of the most pristine and beautiful places on the planet is beyond words.
review_6817a71966166352425fc30b :: One of the more thrilling moments of the tour is occurs when the jagged cathedral hilltops fall away to reveal the Napali coast, on this flight we were lucky enough to spot a couple of grey whales breaching.
review_8a7eb54e54fa5d89beaf79ff :: Somehow our tour guide managed to top all the amazing moments as my favorite part of the trip."
move,,3,3,"review_a2e7b2308419fdb9b913f49d :: We were lucky enough to move our flight a couple days earlier, as they day we were booked was supposed to be cloudy.
review_ae3359d7d7cf2f75db2d5d31 :: (God was on my side cause normally they would never have worn them) When you go up the plane needs to be balanced and no one is allowed to move from their seats so this can be hard on the kids.
review_3d455acb96b23304d8dd0f88 :: We gave K2 Aviation a call and they were very helpful in letting us move our trip time."
moved,,3,3,"review_cbe4d099bc688920d0a3a2b9 :: I watched a lady (whom I now know as Abi) placing blocks under the wheels of the plane and the pilot climb out of the plane then I moved away from the window further into the lobby to talk to one of my sisters.
review_3d455acb96b23304d8dd0f88 :: They came to pick us up at the hotel and we found that four others were also scheduled for next day and moved their time.
review_b000df598ef420c3db6a55b4 :: We moved the cruise to a later date and I called Talkeetna Air Taxi to tell them and to ask if I could switch the excursion to the new date on my cruise and they were so helpful and understanding and made the change with no problem."
mum,,3,1,"review_3988105c8c03cdaaf499f80e :: We (my mum and sister) spent two nights in Vegas with the sole purpose of doing the helicopter tour.
review_3988105c8c03cdaaf499f80e :: My mum was devastated.
review_3988105c8c03cdaaf499f80e :: My mum and I had very little commentary from our pilot so we learned nothing about the canyon whereas my sister on the other helicopter learned a wealth of knowledge as her pilot played a recorded commentary to his passengers."
narrated,,3,3,"review_69da5429c1af91d3cc871e44 :: He also gave us a narrated tour.
review_020573619527477a45cf4db3 :: He played relaxing music and he was very knowledgeable of the areas as he narrated the experience and kept us well informed of any maneuvers he was making so we would not be caught off guard.
review_fa92cbdda379d432800e6f24 :: Both the flight and bus trip within the National Park were narrated for key points."
nausea,,3,3,"review_65d0a54805e601aa5a524fcc :: I am one of those who feels nausea after an hour long boat ride.
review_2b9c272ff392f8ee6495f4ba :: If you are afraid of heights or prone to nausea, take a dramamine (gravol) tablet, but I was fine without it!
review_df11b16a499ca628e5e78b1f :: Everything was very good except that I got a little motion sickness and nausea at the end."
necessary,,3,3,"review_b4bead6114e21d906db86f66 :: Wasn't necessary but appreciated the thought!
review_5acad42fcb96595910c9a410 :: We booked directly on Mavericks website and paid the retail price exactly so this would not happen, even scheduled at the very beginning of our 2 day trip in case something happened and a reschedule was necessary.
review_b000df598ef420c3db6a55b4 :: He went over the necessary safety information and then asked if anyone wanted to sit in the cockpit seat and of course I volunteered."
necklace,非情感/中性客观词,3,3,"review_f225a6425587ab65f3221474 :: When I arrived a was given a shell necklace and flower to wear behind my ear.
review_b143c99b79aada9945f9276a :: The ladies get a lovely necklace and flower as a welcome gift.
review_e83a9bc682b158918ad0f243 :: Great fun, good experience, lovely touches including the free photo emailed to us, flower and necklace for my wife and and all round friendly experience."
nobody,非情感/中性客观词,3,2,"review_58ba87f9326f017e0b3399ae :: I hate to write a review in the midst of COVID for a small business, but unfortunately due to our experience I’m writing this in hopes that nobody else has the same experience.
review_58ba87f9326f017e0b3399ae :: Nobody suggested or asked for this to be done.
review_f5ff83b24533166f9a04eddb :: Nobody gave us any explanations or apologies."
note,非情感/中性客观词,3,3,"review_353636e7a5b2962a9d433033 :: Its really important to note that the weather is a huge constraint on this activity.
review_65d0a54805e601aa5a524fcc :: Note that this does not guarantee that you will not get motion sick, but it reduces the possibility.
review_856d2aa6a78e7be940af3eac :: - one note, (and this isn’t their fault), is the flight can get bumpy in a small plane, especially on the return (it gets windier as the day goes on)."
notice,非情感/中性客观词,3,2,"review_254f46e4a5fb0f6c7e0c50cd :: Cleanliness is very important…it’s the first things people notice and experience.
review_dea6554bb253c3a9200497a0 :: The tour didn‘t take place without notice!
review_dea6554bb253c3a9200497a0 :: We stood infront of the company and we couldn’t fly WITHOUT any notice!"
number,非情感/中性客观词,3,2,"review_a49c3b4b417661efc807e243 :: Well, there really is a reason that this is rated number 1 for attractions and activities.
review_53ff5143a41d862350d136a5 :: Lots of people were arriving from different places for a number of early flights.
review_53ff5143a41d862350d136a5 :: If they don't have the minimum number on the day, the flight is scrubbed."
numerous,,3,3,"review_291988db94de25fedef72be3 :: The tour continued over Princeville/Hanalei and then turned into the center of the island where we flew around the volcano, saw numerous waterfalls, including Wailua Falls!
review_85a3492146c38815f6571d4c :: Bring extra water if possible and a good camera for numerous amazing shots of the local area.
review_53ff5143a41d862350d136a5 :: Outside on the apron were numerous helicopters and around the corner sat the airplanes."
obvious,,3,3,"review_da9fe4b5f3a172a9954785e5 :: Our pilot, Quincy, allayed all my fears with his quiet confidence and then very obvious expertise,
review_af08902c4c1b7326756e9e93 :: I will certainly not recommend K2 due to this extremely uncomfortable experience due to the pilot's very obvious rude behaviour.
review_8de5093de03f104bbd286daa :: I know this is probably obvious to most people but being from a country which is all within 1 time zone we didn't think to check and it nearly caused us to miss our flight!"
obviously,,3,3,"review_7279b58725f75f922479856e :: The weather is obviously out of their control but they kept us posted on the progress and ensured that we got to see as much as possible.
review_ae3359d7d7cf2f75db2d5d31 :: They cannot get you as close and dont have the ability to hover (obviously).
review_dafd17fb22d68e59bc4affa4 :: What great people who obviously love there state and sharing it with others."
operation,非情感/中性客观词,3,3,"review_0509b05607cc2d4f113045a7 :: The operation at Air Taxi was very organized and professional.
review_5fdb3a60ad9ea663161e0520 :: Captain Chip was skillful and informative, everything about the K 2 operation was top flight - no pun intended,
review_72fc1a6808ccb03c5b86fa0a :: Mary, from the office, was very helpful, as was everyone in this operation."
opted,,3,3,"review_72fc1a6808ccb03c5b86fa0a :: We debated the helicopter tour or the small plane offered by Wings Over Kauai, and opted for the plane.
review_843844b6777d94fde76c454a :: We spent a considerable time researching and opted for the South rim plus Helicopter trip and paid over $1000.
review_ed42ef9dc4fa813cfcacdfdb :: We opted for Maverick because of their fleet of newer helicopters with ample windows spanning down to the floor in the front."
overcast,,3,3,"review_d2d26abfcff50fb9547c2882 :: Although the day was overcast and prevented us from seeing the summit of Mount Denali, we were able to land on Ruth Glacier.
review_585fd4de71474864f99ab2f5 :: The lake landing was an added 65$ per person, but it was overcast and the pilot simply landed in a different lake than the conventional one without asking us first.
review_f486131a76d495cf9d39fbf2 :: The morning of the flight, it was overcast and windy."
overnight,,3,3,"review_a8ad225378c31c55c7a2d6c5 :: I stopped in a couple of years ago on the Ruth glacier and wanted to go back and camp there overnight.
review_812312f6cb44d7e3c4fdfa1b :: Our family took a day/overnight trip from Vegas to South Rim of the GC and stayed in Valle.
review_9f9d62b99552657a136a55ab :: Part of our family vacation this year was an overnight trip to San Juan Islands, and what better way to get there and back than a seaplane!"
